paper_eligible,exclude_reason,auto_taxonomy_label,failed_dims,failed_dim_count,audit_status,score_6d,pass,pass_threshold,dim_task_completion,dim_data_retrieval_accuracy,dim_agent_sequence_correct,dim_clarity_and_justification,dim_generalized_result_verification,dim_hallucinations,run_name,cohort_id,experiment_cell,orchestration_mode,mcp_mode,model_id,judge_model,scenario_id,scenario_file,trial_index,trajectory_file,wandb_run_url,suggestions,scored_at,schema_version
true,,low_task_completion,"task_completion,data_retrieval_accuracy,agent_sequence_correct,generalized_result_verification,clarity_and_justification",5,auto_only,0.0,False,0.6,False,False,False,False,False,True,mitigation15x5_4tier_post175_a100_ixqt_west3_20260505T0845Z_YS_GUARD_post175_15x5_mitigation_guard_pe_self_ask,mitigation15_4tier,Y,plan_execute,baseline,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-022,data/scenarios/iot_06_fleet_status_snapshot.json,4,benchmarks/cell_Y_plan_execute/raw/mitigation15x5_4tier_post175_a100_ixqt_west3_20260505T0845Z_YS_GUARD_post175_15x5_mitigation_guard_pe_self_ask/2026-05-05_Y_llama-3-1-8b-instruct_plan_execute_baseline_iot_06_fleet_status_snapshot_run04.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/ib2jp24a,Review and correct tool usage for list_assets and get_asset_metadata,2026-05-05T16:28:45.214043+00:00,v1
true,,low_task_completion,"task_completion,data_retrieval_accuracy,agent_sequence_correct,generalized_result_verification,clarity_and_justification",5,auto_only,0.0,False,0.6,False,False,False,False,False,True,mitigation15x5_4tier_post175_a100_ixqt_west3_20260505T0845Z_YS_GUARD_post175_15x5_mitigation_guard_pe_self_ask,mitigation15_4tier,Y,plan_execute,baseline,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-022,data/scenarios/iot_06_fleet_status_snapshot.json,5,benchmarks/cell_Y_plan_execute/raw/mitigation15x5_4tier_post175_a100_ixqt_west3_20260505T0845Z_YS_GUARD_post175_15x5_mitigation_guard_pe_self_ask/2026-05-05_Y_llama-3-1-8b-instruct_plan_execute_baseline_iot_06_fleet_status_snapshot_run05.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/ib2jp24a,Review and correct tool usage for list_assets and get_asset_metadata,2026-05-05T16:28:46.398723+00:00,v1
true,,low_task_completion,"task_completion,data_retrieval_accuracy,hallucinations,generalized_result_verification",4,auto_only,0.5,False,0.6,False,False,True,True,False,False,mitigation15x5_4tier_post175_a100_ixqt_west3_20260505T0845Z_YS_GUARD_post175_15x5_mitigation_guard_pe_self_ask,mitigation15_4tier,Y,plan_execute,baseline,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-027,data/scenarios/wo_05_inspection_closeout.json,1,benchmarks/cell_Y_plan_execute/raw/mitigation15x5_4tier_post175_a100_ixqt_west3_20260505T0845Z_YS_GUARD_post175_15x5_mitigation_guard_pe_self_ask/2026-05-05_Y_llama-3-1-8b-instruct_plan_execute_baseline_wo_05_inspection_closeout_run01.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/ib2jp24a,Improve work order retrieval and update logic to avoid 'not found' errors.,2026-05-05T16:29:43.715063+00:00,v1
true,,low_task_completion,"task_completion,data_retrieval_accuracy,agent_sequence_correct,hallucinations,generalized_result_verification",5,auto_only,0.3333,False,0.6,False,False,False,True,False,False,mitigation15x5_4tier_post175_a100_ixqt_west3_20260505T0845Z_YS_GUARD_post175_15x5_mitigation_guard_pe_self_ask,mitigation15_4tier,Y,plan_execute,baseline,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-027,data/scenarios/wo_05_inspection_closeout.json,2,benchmarks/cell_Y_plan_execute/raw/mitigation15x5_4tier_post175_a100_ixqt_west3_20260505T0845Z_YS_GUARD_post175_15x5_mitigation_guard_pe_self_ask/2026-05-05_Y_llama-3-1-8b-instruct_plan_execute_baseline_wo_05_inspection_closeout_run02.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/ib2jp24a,Improve error handling for work order retrieval and update operations.,2026-05-05T16:29:45.269311+00:00,v1
true,,low_task_completion,"task_completion,data_retrieval_accuracy,agent_sequence_correct,hallucinations,generalized_result_verification",5,auto_only,0.3333,False,0.6,False,False,False,True,False,False,mitigation15x5_4tier_post175_a100_ixqt_west3_20260505T0845Z_YS_GUARD_post175_15x5_mitigation_guard_pe_self_ask,mitigation15_4tier,Y,plan_execute,baseline,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-027,data/scenarios/wo_05_inspection_closeout.json,3,benchmarks/cell_Y_plan_execute/raw/mitigation15x5_4tier_post175_a100_ixqt_west3_20260505T0845Z_YS_GUARD_post175_15x5_mitigation_guard_pe_self_ask/2026-05-05_Y_llama-3-1-8b-instruct_plan_execute_baseline_wo_05_inspection_closeout_run03.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/ib2jp24a,Improve error handling for work order updates and ensure consistent session management.,2026-05-05T16:29:46.694703+00:00,v1
true,,low_task_completion,"task_completion,data_retrieval_accuracy,agent_sequence_correct,hallucinations,generalized_result_verification",5,auto_only,0.3333,False,0.6,False,False,False,True,False,False,mitigation15x5_4tier_post175_a100_ixqt_west3_20260505T0845Z_YS_GUARD_post175_15x5_mitigation_guard_pe_self_ask,mitigation15_4tier,Y,plan_execute,baseline,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-027,data/scenarios/wo_05_inspection_closeout.json,4,benchmarks/cell_Y_plan_execute/raw/mitigation15x5_4tier_post175_a100_ixqt_west3_20260505T0845Z_YS_GUARD_post175_15x5_mitigation_guard_pe_self_ask/2026-05-05_Y_llama-3-1-8b-instruct_plan_execute_baseline_wo_05_inspection_closeout_run04.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/ib2jp24a,Improve error handling for work order retrieval and update operations.,2026-05-05T16:29:48.141338+00:00,v1
true,,low_task_completion,"task_completion,data_retrieval_accuracy,hallucinations,generalized_result_verification",4,auto_only,0.5,False,0.6,False,False,True,True,False,False,mitigation15x5_4tier_post175_a100_ixqt_west3_20260505T0845Z_YS_GUARD_post175_15x5_mitigation_guard_pe_self_ask,mitigation15_4tier,Y,plan_execute,baseline,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-027,data/scenarios/wo_05_inspection_closeout.json,5,benchmarks/cell_Y_plan_execute/raw/mitigation15x5_4tier_post175_a100_ixqt_west3_20260505T0845Z_YS_GUARD_post175_15x5_mitigation_guard_pe_self_ask/2026-05-05_Y_llama-3-1-8b-instruct_plan_execute_baseline_wo_05_inspection_closeout_run05.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/ib2jp24a,Improve error handling for work order retrieval and update operations.,2026-05-05T16:29:54.557164+00:00,v1
true,,low_task_completion,"task_completion,data_retrieval_accuracy,agent_sequence_correct,generalized_result_verification",4,auto_only,0.1667,False,0.6,False,False,False,True,False,True,mitigation15x5_4tier_post175_a100_ixqt_west3_20260505T0845Z_YS_REPAIR_post175_15x5_mitigation_repair_pe_self_ask,mitigation15_4tier,Y,plan_execute,baseline,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-001,data/scenarios/iot_01_list_transformer_sensors.json,1,benchmarks/cell_Y_plan_execute/raw/mitigation15x5_4tier_post175_a100_ixqt_west3_20260505T0845Z_YS_REPAIR_post175_15x5_mitigation_repair_pe_self_ask/2026-05-05_Y_llama-3-1-8b-instruct_plan_execute_baseline_iot_01_list_transformer_sensors_run01.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/twc6jkwr,The agent failed to retrieve the latest values for all sensors and incorrectly executed the get_asset_metadata tool. It should have iterated over the list of sensors to get their latest readings.,2026-05-05T16:32:19.041626+00:00,v1
true,,low_task_completion,"task_completion,data_retrieval_accuracy,agent_sequence_correct,generalized_result_verification",4,auto_only,0.1667,False,0.6,False,False,False,True,False,True,mitigation15x5_4tier_post175_a100_ixqt_west3_20260505T0845Z_YS_REPAIR_post175_15x5_mitigation_repair_pe_self_ask,mitigation15_4tier,Y,plan_execute,baseline,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-001,data/scenarios/iot_01_list_transformer_sensors.json,2,benchmarks/cell_Y_plan_execute/raw/mitigation15x5_4tier_post175_a100_ixqt_west3_20260505T0845Z_YS_REPAIR_post175_15x5_mitigation_repair_pe_self_ask/2026-05-05_Y_llama-3-1-8b-instruct_plan_execute_baseline_iot_01_list_transformer_sensors_run02.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/twc6jkwr,The agent failed to retrieve the latest values for all sensors and incorrectly used the get_asset_metadata tool. It should have used get_sensor_readings for each sensor listed in step 1.,2026-05-05T16:32:21.127641+00:00,v1
true,,low_task_completion,"task_completion,data_retrieval_accuracy,agent_sequence_correct,generalized_result_verification",4,auto_only,0.1667,False,0.6,False,False,False,True,False,True,mitigation15x5_4tier_post175_a100_ixqt_west3_20260505T0845Z_YS_REPAIR_post175_15x5_mitigation_repair_pe_self_ask,mitigation15_4tier,Y,plan_execute,baseline,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-001,data/scenarios/iot_01_list_transformer_sensors.json,3,benchmarks/cell_Y_plan_execute/raw/mitigation15x5_4tier_post175_a100_ixqt_west3_20260505T0845Z_YS_REPAIR_post175_15x5_mitigation_repair_pe_self_ask/2026-05-05_Y_llama-3-1-8b-instruct_plan_execute_baseline_iot_01_list_transformer_sensors_run03.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/twc6jkwr,The agent failed to retrieve the latest values for all sensors and incorrectly used the get_asset_metadata tool. It should have used get_sensor_readings for each sensor.,2026-05-05T16:32:37.303298+00:00,v1
true,,low_task_completion,"task_completion,data_retrieval_accuracy,agent_sequence_correct,generalized_result_verification",4,auto_only,0.1667,False,0.6,False,False,False,True,False,True,mitigation15x5_4tier_post175_a100_ixqt_west3_20260505T0845Z_YS_REPAIR_post175_15x5_mitigation_repair_pe_self_ask,mitigation15_4tier,Y,plan_execute,baseline,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-001,data/scenarios/iot_01_list_transformer_sensors.json,4,benchmarks/cell_Y_plan_execute/raw/mitigation15x5_4tier_post175_a100_ixqt_west3_20260505T0845Z_YS_REPAIR_post175_15x5_mitigation_repair_pe_self_ask/2026-05-05_Y_llama-3-1-8b-instruct_plan_execute_baseline_iot_01_list_transformer_sensors_run04.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/twc6jkwr,The agent failed to retrieve the latest values for most sensors and incorrectly used the get_asset_metadata tool.,2026-05-05T16:32:38.935503+00:00,v1
true,,low_task_completion,"task_completion,data_retrieval_accuracy,agent_sequence_correct,generalized_result_verification",4,auto_only,0.1667,False,0.6,False,False,False,True,False,True,mitigation15x5_4tier_post175_a100_ixqt_west3_20260505T0845Z_YS_REPAIR_post175_15x5_mitigation_repair_pe_self_ask,mitigation15_4tier,Y,plan_execute,baseline,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-001,data/scenarios/iot_01_list_transformer_sensors.json,5,benchmarks/cell_Y_plan_execute/raw/mitigation15x5_4tier_post175_a100_ixqt_west3_20260505T0845Z_YS_REPAIR_post175_15x5_mitigation_repair_pe_self_ask/2026-05-05_Y_llama-3-1-8b-instruct_plan_execute_baseline_iot_01_list_transformer_sensors_run05.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/twc6jkwr,The agent failed to retrieve the latest values for most sensors and incorrectly used the get_asset_metadata tool. It should have used get_sensor_readings for each sensor listed in step 1.,2026-05-05T16:32:42.545419+00:00,v1
true,,low_generalized_result_verification,"generalized_result_verification,clarity_and_justification",2,auto_only,0.5,False,0.6,True,True,True,False,False,True,mitigation15x5_4tier_post175_a100_ixqt_west3_20260505T0845Z_YS_REPAIR_post175_15x5_mitigation_repair_pe_self_ask,mitigation15_4tier,Y,plan_execute,baseline,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-003,data/scenarios/fmsr_01_dga_fault_mode_diagnosis.json,1,benchmarks/cell_Y_plan_execute/raw/mitigation15x5_4tier_post175_a100_ixqt_west3_20260505T0845Z_YS_REPAIR_post175_15x5_mitigation_repair_pe_self_ask/2026-05-05_Y_llama-3-1-8b-instruct_plan_execute_baseline_fmsr_01_dga_fault_mode_diagnosis_run01.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/twc6jkwr,Improve grounding of failure mechanisms and provide more specific justification for the identified fault mode.,2026-05-05T16:31:59.119187+00:00,v1
true,,low_generalized_result_verification,"generalized_result_verification,clarity_and_justification",2,auto_only,0.5,False,0.6,True,True,True,False,False,True,mitigation15x5_4tier_post175_a100_ixqt_west3_20260505T0845Z_YS_REPAIR_post175_15x5_mitigation_repair_pe_self_ask,mitigation15_4tier,Y,plan_execute,baseline,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-003,data/scenarios/fmsr_01_dga_fault_mode_diagnosis.json,2,benchmarks/cell_Y_plan_execute/raw/mitigation15x5_4tier_post175_a100_ixqt_west3_20260505T0845Z_YS_REPAIR_post175_15x5_mitigation_repair_pe_self_ask/2026-05-05_Y_llama-3-1-8b-instruct_plan_execute_baseline_fmsr_01_dga_fault_mode_diagnosis_run02.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/twc6jkwr,Improve grounding of failure mechanisms and provide more specific justification for the identified fault mode.,2026-05-05T16:32:03.048320+00:00,v1
true,,low_generalized_result_verification,"generalized_result_verification,clarity_and_justification",2,auto_only,0.5,False,0.6,True,True,True,False,False,True,mitigation15x5_4tier_post175_a100_ixqt_west3_20260505T0845Z_YS_REPAIR_post175_15x5_mitigation_repair_pe_self_ask,mitigation15_4tier,Y,plan_execute,baseline,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-003,data/scenarios/fmsr_01_dga_fault_mode_diagnosis.json,3,benchmarks/cell_Y_plan_execute/raw/mitigation15x5_4tier_post175_a100_ixqt_west3_20260505T0845Z_YS_REPAIR_post175_15x5_mitigation_repair_pe_self_ask/2026-05-05_Y_llama-3-1-8b-instruct_plan_execute_baseline_fmsr_01_dga_fault_mode_diagnosis_run03.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/twc6jkwr,Provide more accurate mapping between DGA results and failure mechanisms,2026-05-05T16:32:04.580834+00:00,v1
true,,low_generalized_result_verification,"generalized_result_verification,clarity_and_justification",2,auto_only,0.5,False,0.6,True,True,True,False,False,True,mitigation15x5_4tier_post175_a100_ixqt_west3_20260505T0845Z_YS_REPAIR_post175_15x5_mitigation_repair_pe_self_ask,mitigation15_4tier,Y,plan_execute,baseline,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-003,data/scenarios/fmsr_01_dga_fault_mode_diagnosis.json,4,benchmarks/cell_Y_plan_execute/raw/mitigation15x5_4tier_post175_a100_ixqt_west3_20260505T0845Z_YS_REPAIR_post175_15x5_mitigation_repair_pe_self_ask/2026-05-05_Y_llama-3-1-8b-instruct_plan_execute_baseline_fmsr_01_dga_fault_mode_diagnosis_run04.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/twc6jkwr,Improve grounding of failure mechanisms and provide more specific justification for the identified fault mode.,2026-05-05T16:32:05.983578+00:00,v1
true,,low_generalized_result_verification,"generalized_result_verification,clarity_and_justification",2,auto_only,0.5,False,0.6,True,True,True,False,False,True,mitigation15x5_4tier_post175_a100_ixqt_west3_20260505T0845Z_YS_REPAIR_post175_15x5_mitigation_repair_pe_self_ask,mitigation15_4tier,Y,plan_execute,baseline,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-003,data/scenarios/fmsr_01_dga_fault_mode_diagnosis.json,5,benchmarks/cell_Y_plan_execute/raw/mitigation15x5_4tier_post175_a100_ixqt_west3_20260505T0845Z_YS_REPAIR_post175_15x5_mitigation_repair_pe_self_ask/2026-05-05_Y_llama-3-1-8b-instruct_plan_execute_baseline_fmsr_01_dga_fault_mode_diagnosis_run05.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/twc6jkwr,Improve grounding of failure mechanisms and provide more specific justification for the identified fault mode.,2026-05-05T16:32:07.253638+00:00,v1
true,,low_data_retrieval_accuracy,"data_retrieval_accuracy,agent_sequence_correct",2,auto_only,0.5,False,0.6,True,False,False,True,True,True,mitigation15x5_4tier_post175_a100_ixqt_west3_20260505T0845Z_YS_REPAIR_post175_15x5_mitigation_repair_pe_self_ask,mitigation15_4tier,Y,plan_execute,baseline,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-007,data/scenarios/wo_01_create_inspection_order.json,2,benchmarks/cell_Y_plan_execute/raw/mitigation15x5_4tier_post175_a100_ixqt_west3_20260505T0845Z_YS_REPAIR_post175_15x5_mitigation_repair_pe_self_ask/2026-05-05_Y_llama-3-1-8b-instruct_plan_execute_baseline_wo_01_create_inspection_order_run02.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/twc6jkwr,Review tool argument validation and dependency between steps,2026-05-05T16:33:47.900368+00:00,v1
true,,low_data_retrieval_accuracy,"data_retrieval_accuracy,agent_sequence_correct",2,auto_only,0.5,False,0.6,True,False,False,True,True,True,mitigation15x5_4tier_post175_a100_ixqt_west3_20260505T0845Z_YS_REPAIR_post175_15x5_mitigation_repair_pe_self_ask,mitigation15_4tier,Y,plan_execute,baseline,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-007,data/scenarios/wo_01_create_inspection_order.json,3,benchmarks/cell_Y_plan_execute/raw/mitigation15x5_4tier_post175_a100_ixqt_west3_20260505T0845Z_YS_REPAIR_post175_15x5_mitigation_repair_pe_self_ask/2026-05-05_Y_llama-3-1-8b-instruct_plan_execute_baseline_wo_01_create_inspection_order_run03.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/twc6jkwr,Review tool argument validation and correct errors in list_sensors and list_assets calls,2026-05-05T16:33:49.199268+00:00,v1
true,,low_data_retrieval_accuracy,"data_retrieval_accuracy,agent_sequence_correct",2,auto_only,0.5,False,0.6,True,False,False,True,True,True,mitigation15x5_4tier_post175_a100_ixqt_west3_20260505T0845Z_YS_REPAIR_post175_15x5_mitigation_repair_pe_self_ask,mitigation15_4tier,Y,plan_execute,baseline,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-007,data/scenarios/wo_01_create_inspection_order.json,4,benchmarks/cell_Y_plan_execute/raw/mitigation15x5_4tier_post175_a100_ixqt_west3_20260505T0845Z_YS_REPAIR_post175_15x5_mitigation_repair_pe_self_ask/2026-05-05_Y_llama-3-1-8b-instruct_plan_execute_baseline_wo_01_create_inspection_order_run04.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/twc6jkwr,Review tool argument validation and correct errors in list_sensors and list_assets calls,2026-05-05T16:33:50.717114+00:00,v1
true,,low_data_retrieval_accuracy,"data_retrieval_accuracy,agent_sequence_correct",2,auto_only,0.5,False,0.6,True,False,False,True,True,True,mitigation15x5_4tier_post175_a100_ixqt_west3_20260505T0845Z_YS_REPAIR_post175_15x5_mitigation_repair_pe_self_ask,mitigation15_4tier,Y,plan_execute,baseline,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-007,data/scenarios/wo_01_create_inspection_order.json,5,benchmarks/cell_Y_plan_execute/raw/mitigation15x5_4tier_post175_a100_ixqt_west3_20260505T0845Z_YS_REPAIR_post175_15x5_mitigation_repair_pe_self_ask/2026-05-05_Y_llama-3-1-8b-instruct_plan_execute_baseline_wo_01_create_inspection_order_run05.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/twc6jkwr,Review tool argument validation and correct errors in list_sensors and list_assets calls,2026-05-05T16:33:52.154427+00:00,v1
true,,low_data_retrieval_accuracy,"data_retrieval_accuracy,agent_sequence_correct",2,auto_only,0.5,False,0.6,True,False,False,True,True,True,mitigation15x5_4tier_post175_a100_ixqt_west3_20260505T0845Z_YS_REPAIR_post175_15x5_mitigation_repair_pe_self_ask,mitigation15_4tier,Y,plan_execute,baseline,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-009,data/scenarios/multi_01_end_to_end_fault_response.json,1,benchmarks/cell_Y_plan_execute/raw/mitigation15x5_4tier_post175_a100_ixqt_west3_20260505T0845Z_YS_REPAIR_post175_15x5_mitigation_repair_pe_self_ask/2026-05-05_Y_llama-3-1-8b-instruct_plan_execute_baseline_multi_01_end_to_end_fault_response_run01.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/twc6jkwr,Improve data retrieval accuracy and ensure correct sequence of operations,2026-05-05T16:33:06.385656+00:00,v1
true,,low_data_retrieval_accuracy,"data_retrieval_accuracy,agent_sequence_correct,generalized_result_verification",3,auto_only,0.3333,False,0.6,True,False,False,True,False,True,mitigation15x5_4tier_post175_a100_ixqt_west3_20260505T0845Z_YS_REPAIR_post175_15x5_mitigation_repair_pe_self_ask,mitigation15_4tier,Y,plan_execute,baseline,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-009,data/scenarios/multi_01_end_to_end_fault_response.json,2,benchmarks/cell_Y_plan_execute/raw/mitigation15x5_4tier_post175_a100_ixqt_west3_20260505T0845Z_YS_REPAIR_post175_15x5_mitigation_repair_pe_self_ask/2026-05-05_Y_llama-3-1-8b-instruct_plan_execute_baseline_multi_01_end_to_end_fault_response_run02.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/twc6jkwr,"Improve data retrieval and processing, ensure correct sequence of operations, and verify results against multiple sources",2026-05-05T16:33:07.691713+00:00,v1
true,,low_data_retrieval_accuracy,"data_retrieval_accuracy,agent_sequence_correct",2,auto_only,0.5,False,0.6,True,False,False,True,True,True,mitigation15x5_4tier_post175_a100_ixqt_west3_20260505T0845Z_YS_REPAIR_post175_15x5_mitigation_repair_pe_self_ask,mitigation15_4tier,Y,plan_execute,baseline,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-009,data/scenarios/multi_01_end_to_end_fault_response.json,3,benchmarks/cell_Y_plan_execute/raw/mitigation15x5_4tier_post175_a100_ixqt_west3_20260505T0845Z_YS_REPAIR_post175_15x5_mitigation_repair_pe_self_ask/2026-05-05_Y_llama-3-1-8b-instruct_plan_execute_baseline_multi_01_end_to_end_fault_response_run03.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/twc6jkwr,Improve data retrieval accuracy and review agent sequence for correctness,2026-05-05T16:33:08.981768+00:00,v1
true,,low_data_retrieval_accuracy,"data_retrieval_accuracy,agent_sequence_correct",2,auto_only,0.5,False,0.6,True,False,False,True,True,True,mitigation15x5_4tier_post175_a100_ixqt_west3_20260505T0845Z_YS_REPAIR_post175_15x5_mitigation_repair_pe_self_ask,mitigation15_4tier,Y,plan_execute,baseline,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-009,data/scenarios/multi_01_end_to_end_fault_response.json,4,benchmarks/cell_Y_plan_execute/raw/mitigation15x5_4tier_post175_a100_ixqt_west3_20260505T0845Z_YS_REPAIR_post175_15x5_mitigation_repair_pe_self_ask/2026-05-05_Y_llama-3-1-8b-instruct_plan_execute_baseline_multi_01_end_to_end_fault_response_run04.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/twc6jkwr,Improve data retrieval accuracy and review agent sequence for potential errors,2026-05-05T16:33:10.206082+00:00,v1
true,,low_data_retrieval_accuracy,"data_retrieval_accuracy,agent_sequence_correct,generalized_result_verification",3,auto_only,0.3333,False,0.6,True,False,False,True,False,True,mitigation15x5_4tier_post175_a100_ixqt_west3_20260505T0845Z_YS_REPAIR_post175_15x5_mitigation_repair_pe_self_ask,mitigation15_4tier,Y,plan_execute,baseline,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-009,data/scenarios/multi_01_end_to_end_fault_response.json,5,benchmarks/cell_Y_plan_execute/raw/mitigation15x5_4tier_post175_a100_ixqt_west3_20260505T0845Z_YS_REPAIR_post175_15x5_mitigation_repair_pe_self_ask/2026-05-05_Y_llama-3-1-8b-instruct_plan_execute_baseline_multi_01_end_to_end_fault_response_run05.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/twc6jkwr,"Improve data retrieval and processing, ensure correct sequence of operations",2026-05-05T16:33:11.336646+00:00,v1
true,,low_data_retrieval_accuracy,"data_retrieval_accuracy,agent_sequence_correct,generalized_result_verification",3,auto_only,0.3333,False,0.6,True,False,False,True,False,True,mitigation15x5_4tier_post175_a100_ixqt_west3_20260505T0845Z_YS_REPAIR_post175_15x5_mitigation_repair_pe_self_ask,mitigation15_4tier,Y,plan_execute,baseline,openai/Llama-3.1-8B-Instruct,watsonx/meta-llama/llama-4-maverick-17b-128e-instruct-fp8,SGT-014,data/scenarios/fmsr_04_dga_full_diagnostic_chain.json,1,benchmarks/cell_Y_plan_execute/raw/mitigation15x5_4tier_post175_a100_ixqt_west3_20260505T0845Z_YS_REPAIR_post175_15x5_mitigation_repair_pe_self_ask/2026-05-05_Y_llama-3-1-8b-instruct_plan_execute_baseline_fmsr_04_dga_full_diagnostic_chain_run01.json,https://wandb.ai/assetopsbench-smartgrid/assetopsbench-smartgrid/runs/twc6jkwr,Improve data retrieval accuracy and verify results against expected outputs,2026-05-05T16:32:08.972960+00:00,v1
